latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
25.06277,93.44894,351.53,1.2,1.09,2025-03-11,0816,A,96,6.1NRT,301.07,79.05,D
19.1809,95.71612,325.46,1.37,1.16,2025-03-11,0813,A,73,6.1NRT,306.29,15.87,D
25.03296,93.21097,328.2,1.17,1.08,2025-03-11,0816,A,82,6.1NRT,295.61,27.92,D
19.17929,95.70354,323.26,1.37,1.16,2025-03-11,0813,A,56,6.1NRT,304.92,10.79,D
25.12022,93.83547,340.88,1.26,1.12,2025-03-11,0816,A,91,6.1NRT,296.7,56.79,D
19.18823,95.70925,328.09,1.37,1.16,2025-03-11,0813,A,69,6.1NRT,307.27,17.87,D
25.09831,93.65688,356.38,1.23,1.1,2025-03-11,0816,A,98,6.1NRT,299.7,95.16,D
19.74666,100.59212,322.63,3.23,1.7,2025-03-11,0813,A,68,6.1NRT,297.55,58.83,D
25.09677,93.64441,337.04,1.23,1.1,2025-03-11,0816,A,77,6.1NRT,297.39,42.59,D
19.28059,96.20586,326.5,1.48,1.2,2025-03-11,0813,A,74,6.1NRT,307.6,20.6,D
25.0937,93.61948,320.52,1.23,1.1,2025-03-11,0816,A,59,6.1NRT,296.02,19.61,D
19.2789,96.19203,360.09,1.48,1.2,2025-03-11,0813,A,100,6.1NRT,307.3,131.21,D
25.07221,93.44656,320.12,1.2,1.09,2025-03-11,0816,A,74,6.1NRT,294.6,17.61,D
19.45078,97.04729,321.49,1.71,1.28,2025-03-11,0813,A,48,6.1NRT,305.12,17.1,D
25.04234,93.20902,372.41,1.17,1.08,2025-03-11,0816,A,100,6.1NRT,297.77,150.85,D
19.53975,97.72546,319.01,1.93,1.36,2025-03-11,0813,A,19,6.1NRT,301,19.86,D
25.13509,93.87563,310.13,1.27,1.12,2025-03-11,0816,A,49,6.1NRT,288.82,11.73,D
19.39942,96.42273,330.25,1.54,1.22,2025-03-11,0813,A,64,6.1NRT,307.03,33.06,D
25.12993,93.83348,329.11,1.26,1.12,2025-03-11,0816,A,83,6.1NRT,297.58,32.99,D
19.07246,93.86711,323.67,1.09,1.04,2025-03-11,0813,A,52,6.1NRT,301.16,9.77,D
25.10788,93.65455,324.81,1.23,1.1,2025-03-11,0816,A,63,6.1NRT,296.59,22.95,D
19.2149,94.79388,359.78,1.21,1.09,2025-03-11,0813,A,99,6.1NRT,311.75,89.75,D
25.0445,93.15042,311.96,1.16,1.07,2025-03-11,0816,A,52,6.1NRT,293.13,8.68,D
19.21343,94.78268,332.76,1.21,1.09,2025-03-11,0813,A,81,6.1NRT,311.03,19.5,D
25.1307,93.75906,336.04,1.25,1.11,2025-03-11,0816,A,88,6.1NRT,295.13,47.02,D
19.4214,96.33515,330.5,1.52,1.22,2025-03-11,0813,A,57,6.1NRT,312.39,17.93,D
25.12904,93.74575,321.78,1.25,1.11,2025-03-11,0816,A,77,6.1NRT,293.66,23.19,D
19.34005,95.60495,341.31,1.35,1.15,2025-03-11,0813,A,89,6.1NRT,309.06,44.25,D
25.12857,93.66249,365.77,1.23,1.1,2025-03-11,0816,A,100,6.1NRT,298.09,131.83,D
19.27579,94.9575,342.32,1.24,1.1,2025-03-11,0813,A,89,6.1NRT,310.56,37.79,D
25.1271,93.65076,334.48,1.23,1.1,2025-03-11,0816,A,65,6.1NRT,297.76,39.23,D
19.27882,94.96308,334.76,1.24,1.11,2025-03-11,0813,A,83,6.1NRT,309.06,21.89,D
25.13833,93.66166,318.38,1.23,1.1,2025-03-11,0816,A,73,6.1NRT,295.13,17.15,D
19.15902,93.89987,324.24,1.1,1.04,2025-03-11,0813,A,68,6.1NRT,300.41,14.92,D
25.13663,93.64821,309.78,1.23,1.1,2025-03-11,0816,A,19,6.1NRT,293.17,7.94,D
19.77955,98.97974,343.57,2.43,1.5,2025-03-11,0813,A,91,6.1NRT,301.69,144.82,D
25.03984,92.74963,311.4,1.11,1.05,2025-03-11,0816,A,57,6.1NRT,294.25,7.33,D
19.19976,94.13384,321.7,1.12,1.06,2025-03-11,0813,A,29,6.1NRT,300.28,11.29,D
25.03848,92.73931,311.6,1.11,1.05,2025-03-11,0816,A,58,6.1NRT,294.5,7.68,D
19.17775,93.96954,364.43,1.1,1.05,2025-03-11,0813,A,100,6.1NRT,307.68,102.33,D
25.33252,94.86293,309.91,1.46,1.2,2025-03-11,0816,A,34,6.1NRT,297.87,8.09,D
19.24339,94.31857,335.65,1.14,1.07,2025-03-11,0813,A,84,6.1NRT,286.38,37.18,D
25.10131,92.95518,319.49,1.14,1.06,2025-03-11,0816,A,53,6.1NRT,294.27,15.77,D
19.24198,94.30804,357.48,1.14,1.07,2025-03-11,0813,A,98,6.1NRT,286.88,90.66,D
25.07351,92.73991,318.01,1.11,1.05,2025-03-11,0816,A,71,6.1NRT,296.83,12.25,D
19.77861,98.60687,319.66,2.27,1.46,2025-03-11,0813,A,50,6.1NRT,303.36,28.11,D
25.07212,92.72921,331.6,1.11,1.05,2025-03-11,0816,A,85,6.1NRT,297.36,29.91,D
19.39191,95.37844,331.4,1.31,1.14,2025-03-11,0813,A,80,6.1NRT,310.47,17.3,D
25.19544,93.62547,353.36,1.23,1.1,2025-03-11,0816,A,97,6.1NRT,297.73,87.06,D
19.2513,94.30651,319.52,1.14,1.07,2025-03-11,0813,A,47,6.1NRT,279.12,15.7,D
19.31026,94.60378,321.56,1.18,1.08,2025-03-11,0813,A,46,6.1NRT,293.77,13.7,D
25.31611,94.53998,325.09,1.4,1.17,2025-03-11,0816,A,80,6.1NRT,300.13,26.09,D
25.31469,94.52794,326.64,1.39,1.17,2025-03-11,0816,A,81,6.1NRT,303.48,28.51,D
19.45226,95.60849,335.29,1.36,1.15,2025-03-11,0813,A,66,6.1NRT,305.97,31.82,D
25.20511,93.62403,337.21,1.23,1.1,2025-03-11,0816,A,89,6.1NRT,298.39,45.41,D
19.44903,95.5835,338.33,1.35,1.15,2025-03-11,0813,A,68,6.1NRT,306.89,39.48,D
25.20377,93.61324,324.74,1.23,1.1,2025-03-11,0816,A,79,6.1NRT,297.8,22.91,D
19.4474,95.57095,363.36,1.35,1.15,2025-03-11,0813,A,87,6.1NRT,307.7,124.34,D
25.09747,92.77916,352.65,1.12,1.05,2025-03-11,0816,A,96,6.1NRT,299.4,72.96,D
19.44806,95.57684,354.43,1.35,1.15,2025-03-11,0813,A,97,6.1NRT,307.33,90.23,D
19.37568,94.91879,333.56,1.23,1.1,2025-03-11,0813,A,82,6.1NRT,304.88,25.57,D
25.096,92.76795,314.57,1.12,1.05,2025-03-11,0816,A,41,6.1NRT,295.56,8.35,D
25.21614,93.63342,337.96,1.23,1.1,2025-03-11,0816,A,89,6.1NRT,296.38,46.42,D
19.49098,95.6732,322.98,1.37,1.16,2025-03-11,0813,A,38,6.1NRT,303.46,10.81,D
25.21483,93.62289,378.59,1.23,1.1,2025-03-11,0816,A,100,6.1NRT,303.24,190.99,D
19.35147,94.58025,318.58,1.18,1.08,2025-03-11,0813,A,25,6.1NRT,291.23,11.34,D
19.71916,97.28312,353.13,1.8,1.31,2025-03-11,0813,A,96,6.1NRT,309.58,130.06,D
25.21346,93.61193,328.36,1.23,1.1,2025-03-11,0816,A,65,6.1NRT,299.69,27.24,D
25.10659,92.77687,365.83,1.12,1.05,2025-03-11,0816,A,100,6.1NRT,297.5,114.25,D
19.66544,96.83305,318.17,1.66,1.27,2025-03-11,0813,A,44,6.1NRT,302.87,17.59,D
25.10514,92.76581,337.29,1.12,1.05,2025-03-11,0816,A,89,6.1NRT,295.78,39.8,D
19.32404,94.0873,321.36,1.12,1.05,2025-03-11,0813,A,41,6.1NRT,302.41,8.76,D
25.25071,93.83169,350.27,1.26,1.12,2025-03-11,0816,A,96,6.1NRT,298.09,82.9,D
19.3333,94.08597,321.08,1.12,1.05,2025-03-11,0813,A,34,6.1NRT,303.85,8.18,D
25.24914,93.81907,326.26,1.26,1.12,2025-03-11,0816,A,81,6.1NRT,295.65,28.85,D
19.51992,95.4157,334.85,1.32,1.14,2025-03-11,0813,A,83,6.1NRT,309.09,23.79,D
25.21676,93.56002,321.06,1.22,1.1,2025-03-11,0816,A,76,6.1NRT,294.63,20.7,D
19.70339,96.9646,319.96,1.7,1.28,2025-03-11,0813,A,44,6.1NRT,305.19,17.07,D
25.21528,93.54832,321.12,1.22,1.1,2025-03-11,0816,A,72,6.1NRT,297.67,20.96,D
19.52004,95.42259,332.47,1.33,1.14,2025-03-11,0813,A,81,6.1NRT,309.83,18.91,D
19.57582,95.70745,324.96,1.39,1.17,2025-03-11,0813,A,51,6.1NRT,300.87,18.33,D
25.28263,93.92747,322.12,1.28,1.12,2025-03-11,0816,A,67,6.1NRT,298.13,20.46,D
25.25249,93.68716,307.96,1.24,1.11,2025-03-11,0816,A,43,6.1NRT,295.09,7.19,D
19.52718,95.23659,331.5,1.29,1.13,2025-03-11,0813,A,69,6.1NRT,307.4,20.3,D
19.49122,94.95474,331.5,1.24,1.11,2025-03-11,0813,A,79,6.1NRT,306.68,18.95,D
25.37089,94.56129,314.11,1.4,1.17,2025-03-11,0816,A,55,6.1NRT,302.81,9.76,D
25.29374,93.93639,326.56,1.28,1.12,2025-03-11,0816,A,67,6.1NRT,294.66,26.89,D
19.79631,97.26868,331.94,1.8,1.31,2025-03-11,0813,A,41,6.1NRT,311.71,38.61,D
25.19985,93.19997,319.66,1.17,1.08,2025-03-11,0816,A,67,6.1NRT,294.52,15.91,D
19.80984,97.28411,341.61,1.8,1.32,2025-03-11,0813,A,89,6.1NRT,308.02,78.42,D
19.80786,97.26731,340.69,1.8,1.31,2025-03-11,0813,A,89,6.1NRT,308.53,72.77,D
25.25669,93.56526,314.55,1.22,1.1,2025-03-11,0816,A,50,6.1NRT,295.27,13.77,D
25.12406,92.34801,311.79,1.08,1.04,2025-03-11,0816,A,42,6.1NRT,295.96,6.3,D
19.48782,94.70167,325.73,1.2,1.09,2025-03-11,0813,A,71,6.1NRT,303.23,11.25,D
25.36553,94.17873,314.78,1.33,1.14,2025-03-11,0816,A,55,6.1NRT,296.2,12.5,D
19.83637,97.21248,333.09,1.78,1.31,2025-03-11,0813,A,81,6.1NRT,307.12,49,D
25.13449,92.35671,318.03,1.08,1.04,2025-03-11,0816,A,72,6.1NRT,296.75,11.65,D
19.6541,95.74932,318.24,1.4,1.17,2025-03-11,0813,A,20,6.1NRT,299.81,7.85,D
25.32364,93.75343,331.55,1.25,1.11,2025-03-11,0816,A,85,6.1NRT,296.06,38.39,D
25.26072,93.25269,342.84,1.18,1.08,2025-03-11,0816,A,92,6.1NRT,294.34,52.17,D
19.43704,94.10697,325.22,1.12,1.06,2025-03-11,0813,A,70,6.1NRT,305.64,13.78,D
25.25939,93.24222,335.56,1.18,1.08,2025-03-11,0816,A,88,6.1NRT,297.23,36.18,D
25.14786,92.3873,316.4,1.08,1.04,2025-03-11,0816,A,69,6.1NRT,297.72,9.73,D
19.65178,95.74254,318.75,1.4,1.17,2025-03-11,0813,A,34,6.1NRT,299.75,7.95,D
25.64486,96.44975,326.63,1.9,1.35,2025-03-11,0816,A,82,6.1NRT,299.09,50.54,D
19.83463,97.20526,321.97,1.78,1.31,2025-03-11,0813,A,47,6.1NRT,306.75,20.45,D
25.33952,93.80121,333.79,1.26,1.12,2025-03-11,0816,A,87,6.1NRT,299.31,42.5,D
19.66525,95.76723,320.03,1.4,1.17,2025-03-11,0813,A,37,6.1NRT,301.64,10.92,D
25.27023,93.25152,409.54,1.18,1.08,2025-03-11,0816,A,100,6.1NRT,300.8,392.44,D
19.84805,97.22066,337.67,1.79,1.31,2025-03-11,0813,A,86,6.1NRT,305.03,65.56,D
25.26884,93.24064,417.12,1.18,1.08,2025-03-11,0816,A,100,6.1NRT,306.65,462.87,D
19.84616,97.20419,347.05,1.78,1.31,2025-03-11,0813,A,93,6.1NRT,307.06,105.34,D
19.39273,93.57963,329.63,1.07,1.03,2025-03-11,0813,A,67,6.1NRT,313.95,15.63,D
25.26742,93.22949,331.2,1.18,1.08,2025-03-11,0816,A,77,6.1NRT,297.46,29.2,D
19.87714,97.37238,359.58,1.83,1.33,2025-03-11,0813,A,99,6.1NRT,309.68,173.63,D
25.20269,92.73096,344.39,1.12,1.05,2025-03-11,0816,A,93,6.1NRT,295.83,56.71,D
19.87518,97.35522,333.61,1.83,1.32,2025-03-11,0813,A,83,6.1NRT,307.9,49.24,D
25.21328,92.73994,326.72,1.12,1.05,2025-03-11,0816,A,61,6.1NRT,291.07,25.57,D
19.67623,95.68683,324.67,1.39,1.17,2025-03-11,0813,A,65,6.1NRT,304.72,13.1,D
25.21183,92.72894,321.01,1.12,1.05,2025-03-11,0816,A,75,6.1NRT,292.74,18.7,D
19.8235,96.8125,324.25,1.67,1.27,2025-03-11,0813,A,70,6.1NRT,303.03,28.17,D
25.45102,94.45959,314.83,1.39,1.17,2025-03-11,0816,A,64,6.1NRT,300.19,11.89,D
19.68487,95.6727,327.4,1.38,1.16,2025-03-11,0813,A,73,6.1NRT,305.32,16.12,D
19.60145,95.01422,325.62,1.26,1.11,2025-03-11,0813,A,72,6.1NRT,304.19,10.5,D
25.18827,92.41156,320.43,1.08,1.04,2025-03-11,0816,A,65,6.1NRT,294.89,13.04,D
19.88263,97.21692,323.53,1.79,1.31,2025-03-11,0813,A,64,6.1NRT,307.37,22.9,D
25.18686,92.40108,315.95,1.08,1.04,2025-03-11,0816,A,58,6.1NRT,297.24,8.19,D
19.86716,97.08518,331.3,1.75,1.3,2025-03-11,0813,A,46,6.1NRT,310.2,34.66,D
25.18044,92.28524,311.91,1.07,1.03,2025-03-11,0816,A,50,6.1NRT,296.81,6.32,D
19.57853,94.7611,323.83,1.22,1.1,2025-03-11,0813,A,68,6.1NRT,305.26,8.53,D
19.87852,97.0836,329.73,1.75,1.3,2025-03-11,0813,A,56,6.1NRT,311.26,32.04,D
25.38878,93.70387,327.82,1.25,1.11,2025-03-11,0816,A,78,6.1NRT,299.84,29,D
19.89166,97.09688,335.47,1.75,1.3,2025-03-11,0813,A,84,6.1NRT,309.16,50.79,D
20.11189,98.89982,338.78,2.42,1.5,2025-03-11,0813,A,88,6.1NRT,305.29,114.43,D
25.3222,93.17028,327.57,1.17,1.08,2025-03-11,0816,A,82,6.1NRT,298.02,23.76,D
19.97935,97.73714,321.56,1.96,1.37,2025-03-11,0813,A,48,6.1NRT,303.81,21.56,D
25.26243,92.70487,327.88,1.11,1.05,2025-03-11,0816,A,46,6.1NRT,290.48,27.48,D
19.87765,96.88573,320.44,1.69,1.28,2025-03-11,0813,A,48,6.1NRT,303.76,19.49,D
25.21543,92.34739,313.35,1.08,1.04,2025-03-11,0816,A,63,6.1NRT,296,8.03,D
19.87196,96.83895,317.48,1.68,1.27,2025-03-11,0813,A,44,6.1NRT,302.63,14.98,D
20.12508,98.89832,326.89,2.42,1.5,2025-03-11,0813,A,60,6.1NRT,304.71,55.92,D
25.33308,93.18008,317.11,1.17,1.08,2025-03-11,0816,A,71,6.1NRT,297.05,10.99,D
20.09031,98.59028,327.68,2.29,1.46,2025-03-11,0813,A,74,6.1NRT,304.42,52.87,D
25.33166,93.16891,330.7,1.17,1.08,2025-03-11,0816,A,85,6.1NRT,297.89,28.72,D
19.90059,97.09053,326.03,1.75,1.3,2025-03-11,0813,A,65,6.1NRT,307.82,23.78,D
25.33103,93.08875,336.31,1.16,1.07,2025-03-11,0816,A,88,6.1NRT,297.15,38.57,D
19.87843,96.89528,322.81,1.69,1.28,2025-03-11,0813,A,39,6.1NRT,301.78,21.81,D
25.32958,93.07747,327.31,1.16,1.07,2025-03-11,0816,A,82,6.1NRT,296.99,24.12,D
25.96506,98.48962,314.65,2.73,1.58,2025-03-11,0816,A,69,6.1NRT,295.85,49.18,D
19.52568,94.02832,336.99,1.12,1.05,2025-03-11,0813,A,85,6.1NRT,309.83,31.14,D
20.12115,98.89336,336.26,2.42,1.5,2025-03-11,0813,A,86,6.1NRT,305.17,99.33,D
25.26778,92.39191,343.96,1.08,1.04,2025-03-11,0816,A,70,6.1NRT,293.05,51.26,D
25.56669,94.57664,326.22,1.41,1.18,2025-03-11,0816,A,72,6.1NRT,299.9,28.92,D
20.08882,98.58585,329.11,2.29,1.46,2025-03-11,0813,A,80,6.1NRT,304.91,57.73,D
19.94825,97.3055,325.92,1.82,1.32,2025-03-11,0813,A,34,6.1NRT,310.05,16.57,D
25.20654,91.80814,312.14,1.04,1.02,2025-03-11,0816,A,60,6.1NRT,293.38,7.08,D
19.91058,96.97638,319.82,1.72,1.29,2025-03-11,0813,A,30,6.1NRT,303.46,13.13,D
25.20517,91.79823,310.62,1.04,1.02,2025-03-11,0816,A,55,6.1NRT,296.94,5.8,D
19.77461,95.74641,319.39,1.4,1.17,2025-03-11,0813,A,42,6.1NRT,299.4,9.06,D
25.95803,98.48185,310.19,2.73,1.58,2025-03-11,0816,A,59,6.1NRT,294.35,34.46,D
19.58147,93.8835,323.82,1.1,1.05,2025-03-11,0813,A,69,6.1NRT,305.13,12.81,D
25.42826,93.12432,349.68,1.17,1.08,2025-03-11,0816,A,95,6.1NRT,296.24,69.54,D
25.42679,93.1129,358.63,1.17,1.07,2025-03-11,0816,A,99,6.1NRT,295.99,96.2,D
19.58009,93.87334,327.64,1.1,1.05,2025-03-11,0813,A,75,6.1NRT,307.37,18.4,D
25.84746,96.64126,325.37,1.98,1.37,2025-03-11,0816,A,81,6.1NRT,302.71,43.26,D
20.06154,97.38576,333.28,1.85,1.33,2025-03-11,0813,A,83,6.1NRT,315.01,40.5,D
20.06921,97.24742,353.19,1.81,1.32,2025-03-11,0813,A,96,6.1NRT,312.81,124.14,D
25.43769,93.12289,346.79,1.17,1.08,2025-03-11,0816,A,94,6.1NRT,295.2,61.96,D
19.80232,95.06858,323.8,1.27,1.12,2025-03-11,0813,A,53,6.1NRT,299.32,13.17,D
25.43623,93.11151,359.78,1.17,1.07,2025-03-11,0816,A,99,6.1NRT,296.51,99.62,D
25.64043,94.68394,310.47,1.44,1.19,2025-03-11,0816,A,60,6.1NRT,296.72,8.02,D
19.80075,95.05634,327.41,1.27,1.12,2025-03-11,0813,A,76,6.1NRT,301.19,19,D
25.63882,94.67034,310.56,1.44,1.19,2025-03-11,0816,A,39,6.1NRT,297.65,7.48,D
20.26914,98.91572,326.44,2.44,1.51,2025-03-11,0813,A,78,6.1NRT,305.28,52.22,D
25.93518,96.98309,309.27,2.1,1.41,2025-03-11,0816,A,59,6.1NRT,298.33,13.05,D
19.6748,93.95628,352.27,1.11,1.05,2025-03-11,0813,A,96,6.1NRT,306.17,68.47,D
25.25033,91.25374,313.14,1.01,1.01,2025-03-11,0816,A,60,6.1NRT,297.59,7.18,D
19.67338,93.94581,334.44,1.11,1.05,2025-03-11,0813,A,83,6.1NRT,304.1,30.82,D
25.2528,91.14365,323.42,1.01,1,2025-03-11,0816,A,65,6.1NRT,302.12,12.24,D
20.40479,99.79145,319.17,2.86,1.61,2025-03-11,0813,A,42,6.1NRT,299.99,41.21,D
25.25883,91.1227,324.09,1.01,1,2025-03-11,0816,A,69,6.1NRT,302.27,12.33,D
20.40185,99.76394,325.05,2.84,1.61,2025-03-11,0813,A,75,6.1NRT,300.2,68.38,D
25.23627,90.83928,309.26,1,1,2025-03-11,0816,A,47,6.1NRT,296.61,3.82,D
20.31762,99.30303,318.94,2.62,1.55,2025-03-11,0813,A,58,6.1NRT,296.74,44.1,D
25.2843,91.04878,326.65,1.01,1,2025-03-11,0816,A,81,6.1NRT,299.04,19.64,D
20.27815,98.90974,326.55,2.44,1.51,2025-03-11,0813,A,78,6.1NRT,305.35,53.24,D
25.23432,90.7014,314.56,1,1,2025-03-11,0816,A,66,6.1NRT,296.99,7.38,D
20.13226,97.42115,324.37,1.87,1.34,2025-03-11,0813,A,61,6.1NRT,308.3,21.2,D
25.30197,91.08886,320.16,1.01,1,2025-03-11,0816,A,40,6.1NRT,297.54,10.43,D
19.81799,94.78856,327.13,1.23,1.1,2025-03-11,0813,A,76,6.1NRT,307.67,10.77,D
25.3006,91.07911,346.92,1.01,1,2025-03-11,0816,A,94,6.1NRT,301.42,49.31,D
20.40779,99.78547,323.12,2.86,1.61,2025-03-11,0813,A,73,6.1NRT,300.19,64.42,D
25.28545,90.97248,358.96,1,1,2025-03-11,0816,A,99,6.1NRT,301.67,78.21,D
20.40503,99.75784,319.9,2.84,1.61,2025-03-11,0813,A,67,6.1NRT,300.12,49.21,D
25.28407,90.9628,339.39,1,1,2025-03-11,0816,A,90,6.1NRT,299.49,36.55,D
20.36881,99.39861,337.46,2.66,1.57,2025-03-11,0813,A,87,6.1NRT,299.36,136.84,D
25.31076,91.08739,367.16,1.01,1,2025-03-11,0816,A,87,6.1NRT,295.59,100.49,D
20.36629,99.37386,318.84,2.65,1.56,2025-03-11,0813,A,38,6.1NRT,300.34,39.71,D
25.30938,91.07761,423.5,1.01,1,2025-03-11,0816,A,100,6.1NRT,306.9,422.54,D
19.72404,93.92216,347.58,1.11,1.05,2025-03-11,0813,A,93,6.1NRT,302.84,57.65,D
25.30761,90.93886,324.87,1,1,2025-03-11,0816,A,79,6.1NRT,296.31,16.79,D
19.72261,93.91146,369.46,1.11,1.05,2025-03-11,0813,A,100,6.1NRT,305.73,125.06,D
25.30623,90.92921,361.32,1,1,2025-03-11,0816,A,100,6.1NRT,299.43,84.64,D
19.72118,93.90077,318.27,1.11,1.05,2025-03-11,0813,A,54,6.1NRT,298.95,10.77,D
25.90516,95.38729,307.58,1.62,1.25,2025-03-11,0816,A,40,6.1NRT,293.46,12.22,D
20.38253,99.39661,333.7,2.66,1.57,2025-03-11,0813,A,85,6.1NRT,302.13,111.15,D
25.31725,90.81828,314.42,1,1,2025-03-11,0816,A,65,6.1NRT,297.25,8.35,D
20.38014,99.37342,324.77,2.65,1.56,2025-03-11,0813,A,70,6.1NRT,301.25,61.23,D
25.31587,90.80869,312.98,1,1,2025-03-11,0816,A,62,6.1NRT,297.96,7.3,D
20.16527,97.39758,325.63,1.86,1.33,2025-03-11,0813,A,70,6.1NRT,309.5,21.44,D
25.89079,95.16541,338.13,1.56,1.23,2025-03-11,0816,A,85,6.1NRT,296.85,70.48,D
25.78912,94.30704,326.58,1.37,1.16,2025-03-11,0816,A,82,6.1NRT,298.73,31.18,D
20.14048,97.18187,326.45,1.79,1.31,2025-03-11,0813,A,57,6.1NRT,310.3,22.11,D
25.90871,95.22514,309.3,1.58,1.24,2025-03-11,0816,A,48,6.1NRT,288.19,14.07,D
20.13441,97.12946,328.66,1.78,1.31,2025-03-11,0813,A,59,6.1NRT,304.89,34.29,D
25.90362,95.18115,318.56,1.57,1.23,2025-03-11,0816,A,68,6.1NRT,294.28,25.43,D
19.73182,93.91006,352.3,1.11,1.05,2025-03-11,0813,A,96,6.1NRT,302.1,70.03,D
26.22288,98.41457,307.73,2.71,1.58,2025-03-11,0816,A,25,6.1NRT,291.62,27.64,D
20.38596,99.29607,320.48,2.62,1.55,2025-03-11,0813,A,65,6.1NRT,299.7,41.16,D
20.38331,99.2708,319.29,2.61,1.55,2025-03-11,0813,A,54,6.1NRT,299.64,36.49,D
25.82865,94.39852,308.66,1.39,1.17,2025-03-11,0816,A,49,6.1NRT,291.53,9.22,D
19.83607,94.6249,326.87,1.2,1.09,2025-03-11,0813,A,74,6.1NRT,308.6,11.81,D
25.3592,90.59768,353.65,1,1,2025-03-11,0816,A,97,6.1NRT,298.88,64.21,D
20.41228,99.41484,319.44,2.68,1.57,2025-03-11,0813,A,59,6.1NRT,298.82,43.19,D
25.33672,90.4436,314.09,1,1,2025-03-11,0816,A,61,6.1NRT,299.69,5.49,D
20.40996,99.39272,326.23,2.66,1.57,2025-03-11,0813,A,77,6.1NRT,301.08,70.95,D
25.33531,90.43396,315.76,1,1,2025-03-11,0816,A,67,6.1NRT,299.94,6.67,D
20.43727,99.51904,326.31,2.73,1.58,2025-03-11,0813,A,77,6.1NRT,301.44,74.56,D
25.9267,94.69637,369.58,1.46,1.19,2025-03-11,0816,A,75,6.1NRT,294.37,187.18,D
20.43456,99.49342,317.34,2.71,1.58,2025-03-11,0813,A,57,6.1NRT,301.08,36.71,D
25.92485,94.68089,355.23,1.45,1.19,2025-03-11,0816,A,92,6.1NRT,300.02,117.68,D
25.93697,94.69338,324.37,1.46,1.19,2025-03-11,0816,A,58,6.1NRT,296.65,30.64,D
19.76039,93.84361,317.81,1.1,1.05,2025-03-11,0813,A,37,6.1NRT,299.02,8.18,D
25.93543,94.68039,324.21,1.45,1.19,2025-03-11,0816,A,69,6.1NRT,298.81,31.03,D
19.90137,94.82299,332.62,1.24,1.1,2025-03-11,0813,A,82,6.1NRT,308.79,20.11,D
25.45724,90.96642,358.83,1.01,1,2025-03-11,0816,A,99,6.1NRT,300.83,75.87,D
20.41996,99.4082,326.49,2.68,1.57,2025-03-11,0813,A,78,6.1NRT,300.32,75.42,D
20.41776,99.38593,318.49,2.66,1.57,2025-03-11,0813,A,65,6.1NRT,301.16,38.39,D
25.45586,90.95672,350.08,1.01,1,2025-03-11,0816,A,95,6.1NRT,302.12,55.44,D
19.90424,94.81583,327.31,1.24,1.1,2025-03-11,0813,A,76,6.1NRT,309.07,11.3,D
25.49683,91.16132,314.33,1.01,1.01,2025-03-11,0816,A,51,6.1NRT,291.59,8.72,D
20.44408,99.51096,328.48,2.73,1.58,2025-03-11,0813,A,80,6.1NRT,301.52,82.31,D
25.49547,91.15161,385.53,1.01,1.01,2025-03-11,0816,A,94,6.1NRT,299.25,175.94,D
20.30019,97.66555,320.75,1.96,1.37,2025-03-11,0813,A,60,6.1NRT,304.6,21.18,D
25.4941,91.14193,353.79,1.01,1.01,2025-03-11,0816,A,84,6.1NRT,298.23,66.94,D
25.47768,91.02575,353.96,1.01,1,2025-03-11,0816,A,92,6.1NRT,296.06,64.61,D
20.29788,97.64529,325.83,1.95,1.36,2025-03-11,0813,A,76,6.1NRT,303.9,35.42,D
19.93951,94.55799,333,1.2,1.09,2025-03-11,0813,A,82,6.1NRT,307.27,22.01,D
25.47631,91.01611,380.83,1.01,1,2025-03-11,0816,A,100,6.1NRT,299.89,149.78,D
25.48645,91.02422,358.83,1.01,1,2025-03-11,0816,A,75,6.1NRT,288.44,77.78,D
19.96535,94.50337,336.39,1.19,1.09,2025-03-11,0813,A,85,6.1NRT,309.15,30.22,D
19.96392,94.49225,329.68,1.19,1.08,2025-03-11,0813,A,78,6.1NRT,308.46,18.47,D
25.48507,91.01446,390.09,1.01,1,2025-03-11,0816,A,94,6.1NRT,299.4,193.39,D
20.38099,97.37311,321.95,1.87,1.34,2025-03-11,0813,A,49,6.1NRT,306.03,18.66,D
25.42998,90.56843,317.96,1,1,2025-03-11,0816,A,71,6.1NRT,292.74,12.01,D
20.41944,97.49654,322.28,1.91,1.35,2025-03-11,0813,A,56,6.1NRT,305.25,19.55,D
25.45271,90.66331,337.54,1,1,2025-03-11,0816,A,89,6.1NRT,299.38,33.59,D
19.98037,93.98051,327.87,1.12,1.06,2025-03-11,0813,A,77,6.1NRT,296.16,24.43,D
25.45167,90.59425,310.5,1,1,2025-03-11,0816,A,35,6.1NRT,297.43,4.6,D
19.97904,93.97038,320.29,1.12,1.06,2025-03-11,0813,A,63,6.1NRT,293.38,14.43,D
25.42586,90.17342,316.1,1,1,2025-03-11,0816,A,64,6.1NRT,299.27,7.83,D
19.98961,93.97886,330.55,1.12,1.06,2025-03-11,0813,A,80,6.1NRT,295.17,27.84,D
26.2614,96.64238,310.64,2,1.38,2025-03-11,0816,A,56,6.1NRT,297.7,11.81,D
20.63487,99.32344,317.85,2.65,1.56,2025-03-11,0813,A,58,6.1NRT,301.21,32.72,D
25.54571,90.85911,411.14,1,1,2025-03-11,0816,A,75,6.1NRT,311.76,321.07,D
